Unnamed: 0,SARSA,SARSA Lambda,Q-learning,R-Learning
15179,-260.02,-260.62,-239.91,-241.66
15180,-259.93,-261.34,-239.01,-242.29
15181,-259.57,-260.98,-238.92,-241.15
15182,-260.02,-260.13,-238.13,-241.42
15183,-260.76,-259.95,-239.52,-241.69
15184,-260.58,-260.04,-239.52,-241.6
15185,-260.67,-259.59,-239.07,-242.41
15186,-260.49,-259.5,-238.8,-241.86
15187,-260.22,-260.67,-240.99,-241.86
15188,-261.12,-260.4,-240.35,-240.87
15189,-261.03,-260.31,-240.62,-241.05
15190,-261.21,-260.13,-240.53,-240.69
15191,-261.12,-259.77,-240.89,-240.6
15192,-261.39,-259.95,-240.87,-240.15
15193,-261.48,-260.49,-240.23,-239.97
15194,-261.48,-260.4,-239.39,-240.06
15195,-261.84,-260.22,-239.66,-240.42
15196,-261.93,-260.13,-237.73,-240.24
15197,-261.11,-260.13,-237.91,-240.44
15198,-261.56,-261.12,-237.73,-241.44
15199,-261.65,-260.85,-237.73,-241.26
15200,-260.75,-260.58,-237.91,-240.2
15201,-260.48,-261.57,-237.64,-241.96
15202,-261.02,-261.48,-237.55,-241.51
15203,-261.65,-261.57,-237.55,-241.24
15204,-261.83,-261.75,-237.46,-240.97
15205,-262.01,-262.02,-238.0,-240.61
15206,-262.01,-262.29,-238.0,-239.26
15207,-261.83,-261.84,-237.82,-238.96
15208,-261.02,-262.02,-237.46,-238.51
15209,-261.02,-261.84,-238.89,-239.46
15210,-260.75,-261.75,-239.25,-239.73
15211,-261.29,-262.02,-239.16,-239.82
15212,-261.2,-261.84,-239.16,-239.91
15213,-260.93,-262.29,-238.89,-241.97
15214,-260.93,-262.02,-238.8,-242.06
15215,-260.75,-262.2,-238.94,-242.15
15216,-260.57,-262.47,-238.58,-242.24
15217,-260.84,-262.74,-238.4,-240.85
15218,-260.57,-264.37,-239.63,-241.03
15219,-260.1,-264.93,-240.01,-241.3
15220,-259.83,-264.93,-240.46,-241.3
15221,-259.74,-265.29,-238.59,-240.24
15222,-259.74,-263.98,-239.22,-237.47
15223,-259.2,-263.71,-239.94,-237.38
15224,-261.21,-264.61,-240.21,-237.29
15225,-261.39,-264.34,-240.66,-237.2
15226,-261.03,-264.52,-239.53,-237.02
15227,-260.94,-264.61,-239.44,-237.11
15228,-261.75,-264.43,-239.26,-239.19
15229,-261.84,-264.61,-239.08,-240.27
15230,-261.93,-264.7,-238.99,-239.62
15231,-262.2,-264.52,-239.08,-239.62
15232,-262.65,-264.43,-241.05,-239.71
15233,-262.56,-263.2,-241.96,-239.44
15234,-261.81,-263.47,-241.51,-238.81
15235,-261.54,-263.02,-241.33,-238.63
15236,-261.54,-262.84,-240.58,-238.54
15237,-261.36,-262.75,-240.31,-238.27
15238,-260.64,-262.03,-242.27,-238.09
15239,-260.82,-262.21,-241.82,-240.21
15240,-260.82,-261.94,-242.0,-242.17
15241,-260.64,-261.15,-241.91,-242.35
15242,-260.64,-261.24,-242.0,-242.08
15243,-260.55,-261.06,-243.47,-242.08
15244,-260.37,-261.33,-242.73,-242.8
15245,-259.92,-261.42,-242.4,-242.17
15246,-260.01,-261.69,-241.68,-242.17
15247,-260.01,-264.27,-241.61,-242.26
15248,-260.19,-263.73,-241.79,-241.9
15249,-260.46,-263.55,-241.97,-241.72
15250,-260.28,-262.71,-242.15,-242.31
15251,-259.74,-262.17,-243.34,-241.86
15252,-259.83,-259.74,-243.25,-241.09
15253,-259.11,-258.93,-243.52,-241.09
15254,-258.75,-258.57,-243.43,-241.0
15255,-258.21,-259.2,-243.16,-240.91
15256,-258.21,-259.56,-242.89,-240.88
15257,-258.84,-259.06,-242.8,-240.79
15258,-259.2,-258.79,-242.71,-240.43
15259,-259.47,-259.24,-242.53,-240.43
15260,-259.92,-259.15,-242.29,-240.61
15261,-259.83,-258.05,-240.17,-240.7
15262,-259.2,-257.96,-239.99,-241.15
15263,-259.1,-258.5,-240.17,-241.06
15264,-259.28,-258.77,-239.99,-240.61
15265,-259.46,-259.04,-240.08,-240.97
15266,-258.6,-258.95,-239.9,-238.57
15267,-258.42,-258.77,-240.67,-238.57
15268,-258.51,-258.86,-239.15,-238.39
15269,-258.69,-259.22,-239.42,-238.75
15270,-258.87,-259.22,-239.04,-237.9
15271,-258.78,-259.04,-238.77,-239.26
15272,-258.87,-258.68,-238.95,-239.35
15273,-258.96,-259.4,-238.77,-239.26
15274,-258.78,-259.49,-238.95,-239.53
15275,-258.6,-259.67,-238.77,-239.44
15276,-258.44,-259.31,-238.77,-239.53
15277,-258.71,-259.58,-239.11,-238.17
15278,-258.8,-259.76,-239.4,-240.38
15279,-259.34,-259.85,-239.49,-240.47
15280,-259.52,-259.58,-239.85,-239.84
15281,-259.7,-259.76,-240.21,-240.62
15282,-260.06,-260.52,-239.71,-240.35
15283,-259.97,-260.61,-240.07,-240.62
15284,-259.97,-260.97,-239.62,-239.46
15285,-260.15,-261.24,-240.34,-238.08
15286,-259.2,-260.97,-240.7,-238.81
15287,-259.56,-260.25,-240.04,-238.9
15288,-259.29,-260.52,-240.68,-239.44
15289,-259.47,-260.88,-240.41,-239.08
15290,-259.11,-261.15,-240.32,-238.9
15291,-257.77,-260.97,-239.96,-239.08
15292,-257.41,-260.79,-241.78,-239.35
15293,-257.59,-260.34,-243.54,-239.35
15294,-257.5,-261.15,-244.89,-237.96
15295,-257.23,-260.35,-244.62,-236.01
15296,-257.32,-259.99,-246.28,-234.15
15297,-258.14,-259.63,-245.65,-234.46
15298,-258.05,-259.0,-246.28,-234.1
15299,-258.77,-259.54,-245.92,-234.19
15300,-258.86,-258.08,-245.65,-235.07
15301,-258.68,-256.92,-245.74,-234.84
15302,-258.41,-256.38,-245.83,-235.11
15303,-258.32,-256.02,-245.92,-235.11
15304,-258.14,-257.1,-246.1,-235.65
15305,-258.14,-256.92,-245.83,-233.36
15306,-258.14,-257.55,-245.2,-234.8
15307,-257.8,-257.46,-245.74,-235.46
15308,-258.52,-257.37,-244.85,-235.64
15309,-258.34,-257.46,-244.67,-235.91
15310,-259.33,-257.28,-244.4,-235.64
15311,-259.24,-257.64,-242.05,-236.09
15312,-259.6,-257.37,-240.61,-236.18
15313,-259.42,-257.19,-240.88,-236.09
15314,-259.51,-257.19,-240.97,-235.64
15315,-259.51,-257.64,-241.01,-235.73
15316,-260.5,-257.28,-240.92,-235.82
15317,-260.23,-257.55,-241.19,-237.12
15318,-260.59,-257.64,-241.46,-236.58
15319,-261.15,-257.37,-241.73,-236.67
15320,-261.51,-257.1,-241.73,-236.58
15321,-261.06,-256.74,-243.6,-238.36
15322,-261.06,-257.28,-243.51,-240.77
15323,-261.42,-257.19,-243.42,-241.22
15324,-261.51,-257.01,-243.06,-241.13
15325,-261.69,-257.28,-243.33,-241.76
15326,-262.32,-257.46,-244.91,-241.85
15327,-262.95,-257.55,-244.31,-241.85
15328,-262.86,-255.11,-244.58,-242.3
15329,-263.04,-254.66,-244.31,-241.67
15330,-263.13,-254.93,-243.86,-242.23
15331,-263.22,-253.15,-243.86,-242.41
15332,-262.86,-253.42,-242.57,-242.32
15333,-263.4,-254.11,-242.75,-242.32
15334,-264.14,-253.84,-242.66,-242.23
15335,-263.96,-254.2,-242.66,-241.02
15336,-263.6,-254.2,-243.23,-241.2
15337,-263.69,-254.47,-242.89,-241.65
15338,-263.69,-254.02,-243.16,-241.47
15339,-263.87,-254.29,-243.07,-241.38
15340,-264.24,-254.38,-243.16,-239.11
15341,-264.42,-255.08,-240.85,-238.93
15342,-265.41,-255.53,-240.94,-239.11
15343,-265.23,-255.89,-241.12,-239.11
15344,-265.32,-254.99,-241.68,-238.48
15345,-265.32,-254.63,-242.1,-237.15
15346,-265.23,-254.99,-242.55,-237.06
15347,-265.05,-254.36,-242.98,-236.97
15348,-265.32,-254.0,-242.44,-237.06
15349,-265.23,-254.09,-242.35,-237.24
15350,-264.96,-255.65,-241.9,-237.15
15351,-265.32,-256.82,-241.99,-237.69
15352,-265.59,-258.98,-242.62,-238.73
15353,-265.23,-259.7,-242.17,-238.64
15354,-265.41,-259.25,-242.17,-238.82
15355,-265.32,-258.35,-242.35,-239.18
15356,-265.23,-257.45,-242.08,-239.54
15357,-264.96,-258.04,-242.17,-239.36
15358,-264.15,-258.22,-242.53,-239.54
15359,-263.7,-257.67,-242.44,-237.55
15360,-263.88,-258.3,-243.13,-237.55
15361,-263.88,-259.67,-245.16,-237.64
15362,-262.35,-259.49,-245.34,-238.0
15363,-262.72,-259.04,-244.98,-238.09
15364,-262.36,-259.22,-244.7,-236.84
15365,-262.81,-258.14,-244.79,-236.84
15366,-263.23,-258.59,-245.06,-236.69
15367,-263.59,-259.13,-244.7,-237.32
15368,-262.06,-259.04,-246.4,-237.77
15369,-262.33,-258.86,-246.49,-237.41
15370,-261.97,-259.4,-245.79,-237.99
15371,-261.79,-260.03,-245.79,-237.72
15372,-261.79,-259.58,-245.34,-237.36
15373,-261.79,-259.04,-245.25,-237.0
15374,-261.97,-258.77,-245.88,-236.73
15375,-262.06,-258.5,-246.6,-236.64
15376,-263.81,-258.32,-246.96,-236.55
15377,-263.45,-258.41,-246.96,-237.73
15378,-263.27,-258.68,-247.05,-238.09
15379,-263.36,-258.59,-247.68,-237.82
15380,-262.73,-258.5,-247.68,-237.73
15381,-262.64,-258.86,-247.32,-237.73
15382,-262.64,-258.5,-245.72,-238.0
15383,-262.55,-258.86,-244.21,-237.37
15384,-262.37,-258.32,-244.93,-237.78
15385,-262.28,-259.22,-244.39,-238.35
15386,-263.41,-259.58,-242.34,-237.81
15387,-263.14,-259.76,-242.91,-237.63
15388,-262.69,-260.03,-241.55,-237.13
15389,-262.33,-259.85,-239.91,-237.67
15390,-262.51,-258.23,-239.91,-236.07
15391,-263.58,-258.59,-239.91,-235.8
15392,-263.94,-259.04,-240.09,-236.07
15393,-263.76,-259.04,-240.09,-235.41
15394,-264.3,-258.5,-238.12,-237.07
15395,-264.93,-259.12,-238.21,-239.02
15396,-264.75,-259.12,-237.94,-241.24
15397,-264.93,-259.84,-238.39,-240.14
15398,-264.02,-259.75,-238.57,-240.41
15399,-263.75,-259.84,-238.07,-240.5
15400,-263.93,-261.66,-237.8,-241.04
15401,-264.29,-261.2,-238.07,-239.21
15402,-264.38,-259.66,-237.98,-239.66
15403,-263.84,-259.48,-238.25,-239.33
15404,-263.57,-258.31,-237.98,-238.43
15405,-263.57,-258.31,-238.25,-241.44
15406,-263.93,-257.77,-238.97,-240.99
15407,-263.91,-258.31,-238.61,-241.26
15408,-263.82,-259.21,-239.41,-241.53
15409,-264.0,-259.21,-237.8,-241.26
15410,-263.55,-259.3,-236.43,-241.71
15411,-262.5,-258.85,-238.24,-240.99
15412,-262.5,-259.3,-239.41,-240.72
15413,-262.5,-259.48,-239.5,-240.9
15414,-262.5,-260.02,-237.0,-241.53
15415,-262.05,-259.93,-236.91,-241.53
15416,-261.15,-260.02,-236.91,-241.44
15417,-260.97,-259.93,-236.46,-241.53
15418,-260.7,-259.75,-236.01,-241.89
15419,-260.7,-259.56,-235.74,-241.98
15420,-260.61,-257.37,-235.65,-241.07
15421,-261.33,-255.73,-235.56,-240.71
15422,-261.42,-255.82,-235.29,-240.62
15423,-261.6,-256.27,-235.2,-240.53
15424,-261.42,-255.91,-235.47,-240.53
15425,-261.51,-256.09,-234.66,-240.53
15426,-261.15,-255.55,-231.98,-240.89
15427,-260.97,-256.0,-232.76,-240.62
15428,-260.79,-258.98,-232.49,-240.62
15429,-260.7,-259.52,-232.17,-240.71
15430,-259.86,-259.34,-232.71,-240.8
15431,-260.13,-260.94,-232.35,-240.53
15432,-260.31,-261.75,-233.19,-240.53
15433,-260.4,-262.11,-233.01,-240.62
15434,-260.58,-262.11,-233.19,-240.71
15435,-259.71,-262.02,-233.1,-242.01
15436,-260.25,-260.87,-233.4,-242.01
15437,-260.07,-260.24,-232.53,-242.01
15438,-260.97,-260.42,-231.99,-240.79
15439,-260.52,-260.42,-232.17,-239.92
15440,-259.84,-260.33,-231.72,-241.92
15441,-259.57,-260.51,-234.03,-242.1
15442,-258.85,-260.33,-234.39,-242.37
15443,-259.3,-260.78,-232.59,-242.64
15444,-259.03,-261.14,-232.86,-243.36
15445,-258.85,-261.41,-233.04,-244.87
15446,-259.21,-261.41,-231.95,-244.87
15447,-259.21,-261.68,-231.5,-243.02
15448,-258.67,-261.59,-231.41,-242.93
15449,-258.4,-261.23,-231.41,-241.16
15450,-258.49,-260.78,-231.23,-241.07
15451,-258.76,-259.7,-231.41,-240.35
15452,-258.22,-257.33,-231.59,-240.26
15453,-258.58,-256.97,-231.95,-239.99
15454,-258.22,-256.97,-232.04,-239.72
15455,-258.04,-257.69,-230.92,-239.54
15456,-258.13,-257.42,-231.64,-238.52
15457,-258.31,-257.6,-231.37,-237.37
15458,-258.76,-257.87,-231.55,-237.19
15459,-258.31,-258.13,-231.64,-239.72
15460,-258.22,-257.41,-231.82,-239.27
15461,-258.31,-255.35,-231.73,-239.63
15462,-259.84,-255.44,-231.37,-239.36
15463,-259.75,-254.76,-230.83,-239.63
15464,-260.11,-255.39,-230.77,-240.88
15465,-259.57,-255.75,-230.77,-240.88
15466,-260.1,-255.48,-230.68,-243.36
15467,-260.28,-255.12,-230.5,-242.46
15468,-261.18,-254.94,-230.77,-242.37
15469,-260.91,-255.3,-230.32,-240.04
15470,-261.45,-255.21,-231.49,-239.77
15471,-261.45,-254.94,-231.58,-239.86
15472,-260.64,-255.48,-231.94,-238.05
15473,-260.73,-255.12,-231.58,-238.05
15474,-260.82,-255.21,-231.4,-238.23
15475,-260.82,-255.39,-231.4,-239.04
15476,-260.91,-255.12,-231.31,-238.95
15477,-260.91,-255.48,-230.14,-238.5
15478,-261.0,-254.94,-230.14,-238.41
15479,-260.73,-254.0,-229.69,-238.68
15480,-260.91,-254.27,-229.87,-238.59
15481,-261.45,-254.27,-230.05,-238.32
15482,-260.82,-254.18,-232.34,-237.96
15483,-260.91,-253.82,-233.13,-237.96
15484,-261.18,-253.82,-233.22,-238.35
15485,-261.0,-252.92,-233.4,-238.53
15486,-260.91,-252.74,-234.82,-238.62
15487,-260.91,-252.65,-232.94,-238.53
15488,-261.27,-252.56,-234.08,-237.21
15489,-262.08,-252.65,-235.81,-236.76
15490,-261.9,-254.27,-235.9,-237.44
15491,-261.99,-253.82,-236.08,-237.53
15492,-262.17,-253.73,-234.77,-237.17
15493,-262.53,-253.73,-234.41,-237.74
15494,-262.17,-253.91,-236.38,-237.11
15495,-261.72,-254.45,-236.38,-236.6
15496,-261.54,-255.08,-236.47,-236.33
15497,-261.36,-254.45,-236.56,-237.61
15498,-262.18,-254.09,-235.84,-237.47
15499,-262.09,-254.09,-236.25,-235.85
15500,-261.57,-254.09,-236.7,-235.4
15501,-261.3,-254.54,-235.98,-236.39
15502,-261.21,-256.44,-236.43,-234.66
15503,-261.57,-256.62,-235.98,-235.17
15504,-261.75,-256.8,-236.07,-235.8
15505,-262.02,-256.89,-234.42,-235.26
15506,-262.65,-256.8,-233.02,-235.71
15507,-262.74,-256.53,-233.29,-235.26
15508,-262.56,-255.45,-233.38,-235.17
15509,-262.74,-255.0,-234.99,-235.08
15510,-262.2,-254.82,-236.54,-235.08
15511,-263.16,-255.09,-237.53,-235.26
15512,-263.34,-254.82,-237.89,-234.34
15513,-263.43,-254.64,-235.94,-234.52
15514,-263.61,-253.83,-238.17,-234.07
15515,-261.86,-253.47,-238.17,-234.61
15516,-262.4,-253.11,-238.35,-234.34
15517,-263.03,-253.29,-238.44,-234.25
15518,-263.57,-253.47,-238.71,-233.8
15519,-263.21,-253.75,-236.6,-233.17
15520,-262.94,-256.21,-236.6,-234.35
15521,-262.76,-257.85,-236.69,-234.08
15522,-262.67,-257.58,-236.6,-234.17
15523,-262.31,-257.85,-236.96,-232.43
15524,-262.22,-257.76,-236.87,-232.7
15525,-261.86,-257.94,-237.23,-232.16
15526,-261.79,-258.93,-239.82,-231.71
15527,-261.43,-258.93,-239.73,-231.71
15528,-261.25,-258.48,-238.56,-232.07
15529,-260.89,-258.21,-239.15,-231.89
15530,-261.73,-258.3,-239.06,-231.89
15531,-261.28,-258.48,-239.06,-231.98
15532,-261.37,-257.31,-239.06,-230.15
15533,-261.46,-258.03,-239.24,-230.33
15534,-261.01,-258.3,-238.97,-230.42
15535,-262.06,-258.39,-238.97,-230.24
15536,-261.97,-259.9,-236.7,-230.24
15537,-262.42,-260.26,-238.36,-230.15
15538,-261.79,-260.08,-238.81,-230.88
15539,-261.13,-259.72,-239.17,-231.75
15540,-261.53,-260.17,-239.89,-231.66
15541,-262.07,-260.08,-239.89,-231.84
15542,-262.25,-260.53,-239.12,-231.57
15543,-261.8,-260.89,-240.83,-231.3
15544,-260.77,-261.07,-240.56,-230.85
15545,-261.22,-260.89,-240.29,-230.94
15546,-260.41,-260.98,-241.38,-230.76
15547,-259.15,-260.89,-241.29,-232.79
15548,-259.33,-261.16,-241.56,-232.61
15549,-259.51,-260.15,-241.89,-234.47
15550,-259.69,-259.97,-241.98,-234.83
15551,-259.6,-260.42,-241.62,-235.37
15552,-259.87,-262.79,-241.98,-235.28
15553,-257.13,-262.52,-242.07,-235.46
15554,-257.31,-262.88,-242.52,-236.0
15555,-257.67,-262.7,-242.29,-235.73
15556,-257.94,-263.06,-242.29,-236.75
15557,-257.22,-263.6,-241.94,-237.9
15558,-257.22,-264.05,-241.49,-237.49
15559,-257.22,-264.07,-241.4,-236.48
15560,-257.04,-264.52,-241.31,-237.11
15561,-257.22,-266.49,-239.6,-236.84
15562,-257.04,-266.76,-239.78,-237.47
15563,-257.13,-267.71,-239.96,-237.83
15564,-257.04,-266.45,-240.93,-237.92
15565,-256.95,-266.81,-240.93,-237.92
15566,-257.13,-266.81,-240.84,-238.26
15567,-256.86,-266.99,-241.02,-238.07
15568,-256.95,-267.08,-238.35,-237.02
15569,-257.22,-266.63,-238.26,-239.53
15570,-257.31,-265.82,-237.99,-239.98
15571,-257.22,-265.64,-237.39,-240.07
15572,-257.31,-265.64,-237.12,-242.69
15573,-256.86,-265.82,-237.3,-242.87
15574,-256.59,-265.55,-237.21,-243.05
15575,-256.5,-265.91,-237.3,-242.42
15576,-256.32,-266.54,-237.21,-242.15
15577,-256.05,-266.09,-238.38,-242.33
15578,-255.87,-266.72,-238.56,-242.42
15579,-255.78,-267.84,-238.29,-241.96
15580,-255.78,-268.02,-238.29,-242.5
15581,-255.42,-266.01,-238.47,-241.65
15582,-255.78,-266.64,-238.98,-241.74
15583,-255.78,-266.37,-239.52,-241.92
15584,-255.15,-266.64,-239.25,-241.83
15585,-255.42,-266.55,-238.01,-241.56
15586,-254.88,-266.64,-238.19,-240.97
15587,-255.24,-266.91,-240.07,-241.15
15588,-255.6,-266.55,-240.02,-243.06
15589,-255.24,-266.37,-240.47,-243.24
15590,-255.42,-266.64,-240.56,-244.25
15591,-252.9,-266.91,-240.47,-244.16
15592,-252.45,-266.28,-239.19,-244.43
15593,-252.45,-266.28,-239.91,-244.34
15594,-250.36,-266.28,-240.27,-244.61
15595,-248.42,-265.65,-240.18,-245.12
15596,-248.87,-265.29,-240.81,-245.75
15597,-246.47,-265.38,-240.36,-245.75
15598,-246.65,-266.19,-240.54,-245.89
15599,-246.47,-265.83,-240.9,-247.87
15600,-247.53,-265.74,-239.45,-247.96
15601,-247.62,-266.46,-237.84,-249.03
15602,-247.35,-266.46,-237.21,-250.49
15603,-246.81,-266.64,-237.23,-249.89
15604,-246.99,-266.64,-237.05,-249.53
15605,-246.45,-266.82,-238.52,-249.44
15606,-245.28,-266.91,-239.83,-249.26
15607,-245.91,-266.55,-239.47,-249.62
15608,-246.09,-267.0,-239.65,-249.62
15609,-245.91,-267.18,-238.22,-249.62
15610,-246.27,-267.45,-238.85,-247.33
15611,-246.54,-267.63,-238.22,-247.42
15612,-246.45,-267.99,-237.95,-248.43
15613,-246.54,-267.99,-239.36,-248.16
15614,-246.27,-268.26,-239.27,-247.98
15615,-248.29,-267.9,-238.91,-247.44
15616,-247.84,-268.17,-238.82,-247.71
15617,-247.3,-267.45,-238.91,-247.98
15618,-246.67,-267.18,-238.82,-248.16
15619,-246.94,-267.36,-241.02,-246.31
15620,-246.94,-265.0,-240.48,-246.13
15621,-246.67,-265.72,-240.39,-246.67
15622,-245.95,-265.9,-240.75,-246.67
15623,-247.03,-265.27,-240.75,-248.23
15624,-247.12,-265.27,-240.93,-248.32
15625,-247.3,-264.68,-240.57,-248.16
15626,-247.64,-264.32,-240.39,-248.07
15627,-247.91,-264.05,-240.48,-248.43
15628,-247.91,-264.05,-242.01,-247.89
15629,-248.0,-264.05,-242.19,-248.25
15630,-247.73,-263.78,-242.19,-247.15
15631,-248.18,-263.87,-242.55,-247.51
15632,-248.54,-264.05,-242.46,-249.7
15633,-248.0,-263.06,-241.27,-249.43
15634,-248.18,-262.79,-241.99,-249.61
15635,-248.63,-262.34,-242.26,-249.88
15636,-248.36,-259.85,-245.13,-249.79
15637,-247.91,-259.19,-244.95,-249.0
15638,-248.45,-259.19,-244.09,-249.94
15639,-248.83,-260.45,-241.98,-249.94
15640,-249.19,-260.63,-241.89,-250.3
15641,-248.92,-260.72,-242.07,-250.66
15642,-248.74,-260.27,-242.84,-251.38
15643,-248.74,-259.01,-242.75,-250.64
15644,-250.67,-258.83,-242.84,-250.82
15645,-250.4,-258.74,-241.55,-250.73
15646,-248.78,-259.01,-241.1,-250.91
15647,-249.86,-258.65,-241.37,-250.82
15648,-249.68,-258.74,-241.55,-250.91
15649,-249.95,-259.57,-241.49,-251.54
15650,-249.77,-259.66,-241.76,-251.54
15651,-249.59,-259.75,-241.84,-251.81
15652,-250.22,-258.61,-240.94,-251.99
15653,-252.33,-258.97,-240.58,-251.81
15654,-252.33,-258.52,-239.95,-250.31
15655,-252.15,-258.7,-241.3,-249.76
15656,-251.97,-258.52,-240.85,-250.3
15657,-250.39,-257.98,-241.2,-250.03
15658,-249.76,-257.62,-240.28,-250.1
15659,-250.3,-257.44,-240.73,-250.57
15660,-250.3,-257.35,-240.64,-250.39
15661,-250.3,-257.71,-242.35,-249.94
15662,-250.48,-257.35,-242.08,-249.13
15663,-250.84,-257.26,-240.29,-248.14
15664,-250.75,-257.62,-239.84,-248.14
15665,-251.11,-257.71,-240.02,-248.23
15666,-250.84,-257.62,-240.02,-248.23
15667,-250.93,-257.8,-239.93,-248.69
15668,-251.2,-258.16,-242.15,-249.74
15669,-251.38,-257.43,-242.33,-249.65
15670,-251.02,-257.7,-240.63,-248.66
15671,-250.01,-257.52,-241.32,-248.0
15672,-250.28,-257.64,-241.14,-246.39
15673,-250.37,-257.73,-241.14,-246.75
15674,-250.19,-258.0,-240.96,-246.57
15675,-250.46,-257.46,-240.87,-246.57
15676,-250.37,-257.1,-240.33,-246.75
15677,-250.73,-257.37,-240.42,-247.02
15678,-251.09,-257.1,-238.43,-246.66
15679,-251.09,-256.83,-238.7,-246.58
15680,-251.72,-256.38,-238.43,-246.4
15681,-252.17,-258.03,-238.16,-247.43
15682,-251.63,-257.94,-237.8,-247.43
15683,-251.72,-258.12,-237.98,-247.88
15684,-251.9,-257.94,-237.02,-248.24
15685,-252.17,-258.21,-237.99,-248.24
15686,-252.53,-257.76,-237.63,-248.74
15687,-249.91,-257.49,-237.72,-247.92
15688,-249.55,-258.03,-237.9,-247.56
15689,-249.28,-258.03,-237.81,-247.83
15690,-249.28,-258.21,-237.99,-248.37
15691,-251.98,-258.21,-238.35,-248.46
15692,-251.89,-258.93,-240.34,-248.37
15693,-251.71,-259.02,-239.89,-248.19
15694,-253.89,-258.93,-239.53,-248.19
15695,-255.47,-258.84,-240.25,-248.01
15696,-255.38,-259.11,-239.71,-247.56
15697,-258.41,-258.93,-240.07,-247.47
15698,-258.68,-258.66,-240.07,-245.49
15699,-258.77,-258.93,-239.62,-245.31
15700,-258.23,-259.02,-240.98,-245.13
15701,-258.14,-258.39,-243.13,-244.86
15702,-258.59,-258.57,-243.4,-243.39
15703,-258.95,-259.11,-243.65,-243.54
15704,-258.77,-259.38,-244.46,-243.63
15705,-258.95,-258.57,-244.55,-243.63
15706,-260.03,-258.48,-244.1,-244.26
15707,-259.67,-259.29,-244.19,-244.17
15708,-259.85,-259.2,-243.92,-244.35
15709,-259.49,-260.1,-245.53,-242.15
15710,-259.49,-260.28,-244.9,-244.17
15711,-259.31,-257.57,-242.47,-242.12
15712,-259.22,-257.75,-242.38,-242.03
15713,-259.13,-257.84,-242.74,-242.3
15714,-259.58,-257.48,-241.03,-240.56
15715,-259.58,-257.93,-241.39,-240.83
15716,-259.67,-257.84,-241.3,-240.74
15717,-259.94,-258.47,-241.66,-240.65
15718,-259.76,-258.83,-241.66,-241.19
15719,-259.31,-258.47,-241.3,-243.76
15720,-259.4,-260.47,-241.19,-243.67
15721,-259.49,-259.93,-241.55,-243.49
15722,-259.85,-260.02,-241.73,-243.03
15723,-259.4,-260.02,-241.28,-243.3
15724,-259.22,-260.22,-240.47,-243.3
15725,-259.4,-260.21,-238.06,-243.46
15726,-259.04,-259.85,-238.06,-241.45
15727,-259.4,-259.58,-238.15,-238.76
15728,-259.22,-259.67,-238.06,-238.67
15729,-259.49,-259.58,-238.24,-238.22
15730,-260.12,-259.49,-238.15,-239.05
15731,-260.03,-259.67,-238.24,-237.41
15732,-258.1,-260.3,-238.42,-237.05
15733,-258.46,-260.12,-239.52,-236.87
15734,-258.01,-260.66,-239.16,-235.86
15735,-257.29,-260.84,-239.43,-236.22
15736,-257.56,-263.33,-238.89,-235.48
15737,-257.64,-264.17,-238.98,-236.36
15738,-257.19,-264.53,-238.77,-236.54
15739,-257.38,-263.45,-240.7,-236.45
15740,-257.47,-263.18,-240.7,-234.66
15741,-257.29,-263.63,-240.43,-234.12
15742,-257.2,-263.72,-239.98,-234.03
15743,-257.47,-264.35,-238.15,-235.13
15744,-256.93,-264.26,-238.15,-235.13
15745,-257.11,-264.44,-238.94,-235.04
15746,-259.63,-263.46,-238.54,-235.04
15747,-259.63,-264.0,-238.54,-235.04
15748,-259.81,-264.0,-238.81,-235.4
15749,-259.54,-264.0,-238.9,-234.95
15750,-260.17,-264.0,-238.63,-234.68
15751,-260.71,-264.09,-239.0,-233.42
15752,-259.99,-264.87,-239.0,-233.42
15753,-260.08,-264.51,-239.36,-233.42
15754,-259.9,-264.78,-237.6,-234.38
15755,-260.44,-264.06,-237.42,-234.84
15756,-260.89,-264.24,-237.33,-234.75
15757,-262.83,-263.88,-237.69,-234.66
15758,-263.19,-264.15,-238.88,-235.09
15759,-262.74,-264.51,-238.61,-235.27
15760,-262.56,-264.51,-238.52,-235.45
15761,-262.11,-264.51,-238.43,-235.63
15762,-262.02,-264.6,-238.52,-235.45
15763,-262.38,-265.14,-240.31,-234.97
15764,-262.56,-265.14,-240.67,-235.15
15765,-262.02,-264.96,-240.58,-234.88
15766,-262.29,-265.32,-240.67,-234.43
15767,-260.32,-263.82,-239.76,-234.34
